,Samlpe,Type,TMB.score,Genes
4543,TCGA-DD-AADS-01,LIHC,3.186757198,4.48260968054978
4544,TCGA-CC-A7II-01,LIHC,3.4253917792,6.76366199657292
4545,TCGA-5R-AAAM-01,LIHC,1.7834325765,5.09043568309153
4546,TCGA-CC-A7IK-01,LIHC,7.1026120495,6.16109235385865
4547,TCGA-GJ-A9DB-01,LIHC,1.7091010788,5.5604080581542
4548,TCGA-G3-A25T-01,LIHC,1.1530124264,7.15222448720287
4549,TCGA-G3-A7M6-01,LIHC,2.1000519724,6.34388876490088
4550,TCGA-DD-A73C-01,LIHC,1.8457427188,5.03746886676915
4551,TCGA-KR-A7K8-01,LIHC,1.1516198685,5.44033351553843
4552,TCGA-2Y-A9HB-01,LIHC,1.5123096149,5.24941253419168
4553,TCGA-DD-AAVR-01,LIHC,1.2888796003,5.5530348728067
4554,TCGA-DD-AAVP-01,LIHC,1.6659441859,6.08820512965434
4555,TCGA-DD-A73A-01,LIHC,2.1253572268,4.93929251368602
4556,TCGA-DD-AAE9-01,LIHC,2.2641133506,5.5476992098542
4557,TCGA-DD-AAD1-01,LIHC,2.5683140329,6.04722777674549
4558,TCGA-UB-A7MF-01,LIHC,2.3359647851,6.12363629593337
4559,TCGA-4R-AA8I-01,LIHC,24.631900423,5.54021851537696
4560,TCGA-FV-A23B-01,LIHC,2.3015637222,5.74382629118338
4561,TCGA-BC-A112-01,LIHC,0,6.6377349487292
4562,TCGA-ED-A459-01,LIHC,5.6301781229,6.24694017635798
4563,TCGA-BD-A3EP-01,LIHC,2.418769632,5.65442625415362
4564,TCGA-G3-A6UC-01,LIHC,2.5914921915,5.64476353240662
4565,TCGA-DD-AAEK-01,LIHC,1.8042714615,5.44100928896578
4566,TCGA-DD-AAD5-01,LIHC,2.7698133496,6.77048020987683
4567,TCGA-DD-AAW0-01,LIHC,2.0340956063,5.51108424513929
4568,TCGA-DD-AAC9-01,LIHC,1.7953868469,4.95217681994277
4569,TCGA-DD-AAC8-01,LIHC,12.103465105,6.45886765549311
4570,TCGA-XR-A8TE-01,LIHC,0.2188155185,6.11292305277235
4571,TCGA-DD-AAVU-01,LIHC,1.3140331071,5.55360105513548
4572,TCGA-2Y-A9GS-01,LIHC,1.5425484762,6.1321226709985
4573,TCGA-DD-A73D-01,LIHC,1.6761753948,5.54064255779098
4574,TCGA-KR-A7K0-01,LIHC,1.84566458,5.53575912394032
4575,TCGA-WX-AA44-01,LIHC,1.6262565775,5.71265755530408
4576,TCGA-ED-A8O6-01,LIHC,1.4496394022,6.3959116705623
4577,TCGA-DD-AADU-01,LIHC,1.9920245099,4.8486838710704
4578,TCGA-G3-A3CJ-01,LIHC,0,5.44094987191449
4579,TCGA-DD-A4NS-01,LIHC,1.1597300662,5.82740143884571
4580,TCGA-DD-AACP-01,LIHC,3.9500799079,6.83542959621961
4581,TCGA-G3-A5SM-01,LIHC,2.7930128216,5.11931668334493
4582,TCGA-DD-AAVQ-01,LIHC,1.1722126121,6.10306525191672
4583,TCGA-HP-A5MZ-01,LIHC,1.1709771711,5.27645599416879
4584,TCGA-DD-AACE-01,LIHC,1.6576714766,5.10149373126249
4585,TCGA-G3-A7M8-01,LIHC,0.5510791093,4.1267959905909
4586,TCGA-DD-A113-01,LIHC,3.3181517,5.87442383887752
4587,TCGA-DD-A3A8-01,LIHC,2.7815145795,5.42568319214525
4588,TCGA-ED-A7PX-01,LIHC,0.7135898731,7.29966499362688
4589,TCGA-DD-AADP-01,LIHC,2.2769147482,5.73892039994766
4590,TCGA-CC-A7IJ-01,LIHC,3.4635431711,6.98375498100215
4591,TCGA-BC-A10U-01,LIHC,3.1333248046,5.89151487839283
4592,TCGA-DD-AADD-01,LIHC,1.8963556081,6.03232912387949
4593,TCGA-DD-AACY-01,LIHC,1.849903188,5.04349452581111
4594,TCGA-DD-A1EC-01,LIHC,0.5331142657,6.48540505889545
4595,TCGA-UB-AA0V-01,LIHC,0.8105451034,5.07383789377557
4596,TCGA-DD-A1EL-01,LIHC,2.0766231367,7.09613314958271
4597,TCGA-RC-A6M6-01,LIHC,4.3664373461,6.62524831931316
4598,TCGA-MI-A75I-01,LIHC,3.9801164827,5.68355087341833
4599,TCGA-UB-A7MD-01,LIHC,2.5286840757,5.59173336681001
4600,TCGA-CC-A1HT-01,LIHC,2.1726974443,7.42668820155355
4601,TCGA-FV-A4ZP-01,LIHC,2.2803312494,5.73431290420261
4602,TCGA-ED-A7XP-01,LIHC,1.4987087461,5.65368436996503
4603,TCGA-CC-A5UE-01,LIHC,3.2428280736,6.5987211096753
4604,TCGA-CC-A9FW-01,LIHC,3.1859623096,6.04388804729196
4605,TCGA-XR-A8TC-01,LIHC,1.2150646436,5.972737329305
4606,TCGA-BC-A69I-01,LIHC,0,5.09357504754031
4607,TCGA-DD-AACX-01,LIHC,2.613251424,5.59943174960716
4608,TCGA-DD-AAW2-01,LIHC,2.6678084252,5.87812680096853
4609,TCGA-BC-A10R-01,LIHC,2.685700454,5.66789104718135
4610,TCGA-DD-A3A4-01,LIHC,0.9060469678,5.2872789423362
4611,TCGA-BC-A10Z-01,LIHC,4.1882742485,5.67995423052076
4612,TCGA-DD-A4NR-01,LIHC,1.1361854618,5.91851288453503
4613,TCGA-05-4244-01,LUAD,5.210584036,7.46085779182539
4614,TCGA-05-4249-01,LUAD,8.172554806,6.46560080802094
4615,TCGA-05-4250-01,LUAD,8.5303913369,7.33109465693126
4616,TCGA-05-4382-01,LUAD,43.391828468,6.76885737644665
4617,TCGA-05-4384-01,LUAD,3.2567704448,7.61656366480123
4618,TCGA-05-4389-01,LUAD,5.7940954985,6.81911185614358
4619,TCGA-05-4390-01,LUAD,14.63875916,7.92746036093942
4620,TCGA-05-4395-01,LUAD,6.7258896836,7.92658455428051
4621,TCGA-05-4396-01,LUAD,7.0620069475,7.16624738821732
4622,TCGA-05-4397-01,LUAD,21.311449664,7.48566766075385
4623,TCGA-05-4398-01,LUAD,18.730755892,7.87574143242605
4624,TCGA-05-4402-01,LUAD,3.0648600572,7.07811428326262
4625,TCGA-05-4403-01,LUAD,3.4850383205,6.10124268316613
4626,TCGA-05-4405-01,LUAD,9.7403622861,7.75363654687092
4627,TCGA-05-4410-01,LUAD,28.061523161,6.55948745767888
4628,TCGA-05-4415-01,LUAD,5.1619114732,8.2826152190483
4629,TCGA-05-4417-01,LUAD,7.4065477364,6.97606299356592
4630,TCGA-05-4418-01,LUAD,6.9153891702,6.88363861918902
4631,TCGA-05-4420-01,LUAD,7.2430967449,7.63457962151849
4632,TCGA-05-4422-01,LUAD,1.0357976399,6.5968370170757
4633,TCGA-05-4424-01,LUAD,18.324822162,6.86667061721321
4634,TCGA-05-4425-01,LUAD,1.0296368312,6.63984603695618
4635,TCGA-05-4426-01,LUAD,1.3026820536,6.64284420302465
4636,TCGA-05-4427-01,LUAD,26.406923252,7.22442798373474
4637,TCGA-05-4430-01,LUAD,7.0556144699,6.86753763429472
4638,TCGA-05-4432-01,LUAD,14.493259627,6.44733337740042
4639,TCGA-05-4433-01,LUAD,0.8752712502,6.47888996404665
4640,TCGA-05-4434-01,LUAD,1.1081376408,7.19708947105513
4641,TCGA-05-5423-01,LUAD,4.206857233,7.63338991945631
4642,TCGA-05-5425-01,LUAD,15.344258097,7.28865945765468
4643,TCGA-05-5428-01,LUAD,10.065558687,8.12033491771588
4644,TCGA-05-5429-01,LUAD,0.997139363,7.30704161273562
4645,TCGA-05-5715-01,LUAD,2.9760977995,6.29970009693911
4646,TCGA-35-3615-01,LUAD,2.7595915377,7.21581800836238
4647,TCGA-35-4122-01,LUAD,8.0734992855,7.48161725331686
4648,TCGA-35-4123-01,LUAD,6.5051834999,7.79876490044101
4649,TCGA-35-5375-01,LUAD,11.634130615,7.46208779158197
4650,TCGA-38-4625-01,LUAD,15.098501577,7.44987174452471
4651,TCGA-38-4626-01,LUAD,6.2255503313,6.33528276814146
4652,TCGA-38-4627-01,LUAD,0.8091570219,6.92533071531793
4653,TCGA-38-4628-01,LUAD,3.0538407844,7.18199134886094
4654,TCGA-38-4631-01,LUAD,19.617023471,8.05023598613647
4655,TCGA-38-4632-01,LUAD,13.889995421,7.29142770926995
4656,TCGA-38-6178-01,LUAD,1.7536974943,7.74723319318734
4657,TCGA-38-7271-01,LUAD,2.0668941713,6.56281748690259
4658,TCGA-38-A44F-01,LUAD,0.3237679812,6.33958015936106
4659,TCGA-44-2655-01,LUAD,4.5989710355,7.26271879714053
4660,TCGA-44-2656-01,LUAD,20.856665411,7.31615348036336
4661,TCGA-44-2657-01,LUAD,9.8290835033,6.16720895898857
4662,TCGA-44-2659-01,LUAD,10.730557115,7.71459066996982
4663,TCGA-44-2662-01,LUAD,5.1299902462,7.10088483473188
4664,TCGA-44-2665-01,LUAD,0.9436599059,7.11064424763183
4665,TCGA-44-2666-01,LUAD,0.8953036788,6.30639900900761
4666,TCGA-44-2668-01,LUAD,9.167328045,6.8506200093594
4667,TCGA-44-3396-01,LUAD,4.9671188088,7.2139086037601
4668,TCGA-44-3398-01,LUAD,4.4148224948,7.35580314924276
4669,TCGA-44-3917-01,LUAD,5.6938224037,7.95215486833643
4670,TCGA-44-3918-01,LUAD,24.734302261,7.07893256684825
4671,TCGA-44-3919-01,LUAD,1.0316344572,6.80009197274182
4672,TCGA-44-4112-01,LUAD,12.007793843,8.42289520735624
4673,TCGA-44-5643-01,LUAD,3.3057241518,6.90266482730626
4674,TCGA-44-5644-01,LUAD,26.120644551,7.26871809848325
4675,TCGA-44-5645-01,LUAD,1.0136818669,7.26091120502506
4676,TCGA-44-6145-01,LUAD,8.3720366249,6.38903793504553
4677,TCGA-44-6146-01,LUAD,1.0163597623,6.62706299065858
4678,TCGA-44-6148-01,LUAD,0.123030077,5.78274519477931
4679,TCGA-44-6774-01,LUAD,7.3198022466,6.61173534000133
4680,TCGA-44-6775-01,LUAD,1.5566228031,7.59858109806466
4681,TCGA-44-6776-01,LUAD,5.1296325172,6.19277912978683
4682,TCGA-44-6777-01,LUAD,9.4524520286,6.4988808833642
4683,TCGA-44-6778-01,LUAD,9.7965221291,6.94358184194968
4684,TCGA-44-6779-01,LUAD,2.4680584754,7.3757731589812
4685,TCGA-44-7659-01,LUAD,3.815966073,6.86995302585801
4686,TCGA-44-7660-01,LUAD,9.1014277106,7.93039619322205
4687,TCGA-44-7661-01,LUAD,7.1565511949,7.83578344379534
4688,TCGA-44-7662-01,LUAD,15.186072122,7.28648276695213
4689,TCGA-44-7667-01,LUAD,12.25811118,7.85479549278237
4690,TCGA-44-7669-01,LUAD,12.219810548,8.03976730316333
4691,TCGA-44-7670-01,LUAD,29.209280958,7.07294387330561
4692,TCGA-44-7671-01,LUAD,5.6501276738,6.86903366394412
4693,TCGA-44-7672-01,LUAD,4.1122663004,6.40924744511166
4694,TCGA-44-8117-01,LUAD,20.043790281,7.1097560938202
4695,TCGA-44-8119-01,LUAD,17.249210313,6.94574246613239
4696,TCGA-44-8120-01,LUAD,16.062907854,7.78398216651138
4697,TCGA-44-A479-01,LUAD,7.8792252952,7.31174271958028
4698,TCGA-44-A47A-01,LUAD,5.6644074263,6.57624511004932
4699,TCGA-44-A47B-01,LUAD,1.1588789846,6.38867796982931
4700,TCGA-44-A47G-01,LUAD,1.9445460345,6.95564242645089
4701,TCGA-44-A4SS-01,LUAD,12.296183169,7.13254332613688
4702,TCGA-44-A4SU-01,LUAD,3.6859233895,6.93588157109699
4703,TCGA-49-4486-01,LUAD,3.6259896314,6.83786867782729
4704,TCGA-49-4487-01,LUAD,9.0133434597,7.67477673635978
4705,TCGA-49-4488-01,LUAD,7.9190936843,7.79612134622682
4706,TCGA-49-4490-01,LUAD,1.1842299962,7.11550142406516
4707,TCGA-49-4494-01,LUAD,4.67439579,8.17322102124726
4708,TCGA-49-4501-01,LUAD,1.1509459403,6.76864854393164
4709,TCGA-49-4505-01,LUAD,5.1032939112,7.00151245228477
4710,TCGA-49-4506-01,LUAD,3.1905125218,7.25171339484861
4711,TCGA-49-4507-01,LUAD,5.0091697446,7.50022885199959
4712,TCGA-49-4510-01,LUAD,1.2919519715,6.90791910948435
4713,TCGA-49-4512-01,LUAD,0.9282160089,6.21975687932866
4714,TCGA-49-4514-01,LUAD,8.0255230242,6.8379600420274
4715,TCGA-49-6742-01,LUAD,6.4866781017,7.31051801938357
4716,TCGA-49-6743-01,LUAD,19.101172276,6.95783342218207
4717,TCGA-49-6744-01,LUAD,6.0060880535,6.93143453375078
4718,TCGA-49-6745-01,LUAD,3.3453263282,7.63596346028129
4719,TCGA-49-6761-01,LUAD,4.7565931616,8.37583194110755
4720,TCGA-49-6767-01,LUAD,11.800229662,7.29095050735075
4721,TCGA-49-AAQV-01,LUAD,1.7330406805,7.53985270808534
4722,TCGA-49-AAR0-01,LUAD,3.3814299604,6.93495838875308
4723,TCGA-49-AAR2-01,LUAD,11.053979746,6.12629298197098
4724,TCGA-49-AAR3-01,LUAD,3.2248744579,6.58491416048736
4725,TCGA-49-AAR4-01,LUAD,14.709770557,6.40126508619449
4726,TCGA-49-AAR9-01,LUAD,16.937628468,6.32771668893946
4727,TCGA-49-AARE-01,LUAD,35.274536591,7.32356249725241
4728,TCGA-49-AARN-01,LUAD,20.038776422,6.78098089206687
4729,TCGA-49-AARO-01,LUAD,16.017513505,6.40999582213856
4730,TCGA-49-AARQ-01,LUAD,19.693639856,7.04964691087779
4731,TCGA-49-AARR-01,LUAD,0,5.53955104365779
4732,TCGA-4B-A93V-01,LUAD,3.7772847953,7.34941026445071
4733,TCGA-50-5044-01,LUAD,3.3186685715,6.62049316982642
4734,TCGA-50-5045-01,LUAD,8.3534414437,7.56623789397188
4735,TCGA-50-5049-01,LUAD,21.920647817,7.077656034897
4736,TCGA-50-5051-01,LUAD,2.83058888,7.03663761574839
4737,TCGA-50-5055-01,LUAD,0.5718042597,7.45051525135623
4738,TCGA-50-5066-01,LUAD,7.422578546,7.69205567542202
4739,TCGA-50-5068-01,LUAD,2.3591175589,7.65364929132342
4740,TCGA-50-5072-01,LUAD,4.160232852,7.69926871192868
4741,TCGA-50-5930-01,LUAD,28.68483688,6.39310244931055
4742,TCGA-50-5931-01,LUAD,8.3705519502,7.76661947084315
4743,TCGA-50-5932-01,LUAD,2.0960021379,7.31248729257626
4744,TCGA-50-5933-01,LUAD,13.475166814,8.22378955096425
4745,TCGA-50-5935-01,LUAD,2.5361100558,6.79338927655341
4746,TCGA-50-5936-01,LUAD,3.1169104024,7.83391801929711
4747,TCGA-50-5939-01,LUAD,2.0489773478,6.4965710506042
4748,TCGA-50-5941-01,LUAD,9.8948310987,7.06681058588842
4749,TCGA-50-5942-01,LUAD,1.6079618016,6.30685299658875
4750,TCGA-50-5944-01,LUAD,1.5156694148,6.74838807843318
4751,TCGA-50-5946-01,LUAD,16.874603871,7.87579603187227
4752,TCGA-50-6590-01,LUAD,23.304465944,6.95608826020613
4753,TCGA-50-6591-01,LUAD,1.4809232557,8.55321728750783
4754,TCGA-50-6592-01,LUAD,7.2981749285,4.80369428034491
4755,TCGA-50-6593-01,LUAD,8.3664561332,7.16040026852107
4756,TCGA-50-6594-01,LUAD,14.543618348,7.80478104846054
4757,TCGA-50-6595-01,LUAD,2.440405446,8.02694168410418
4758,TCGA-50-6597-01,LUAD,1.3535071017,6.32355622519485
4759,TCGA-50-6673-01,LUAD,1.4654504505,7.63323575726967
4760,TCGA-50-7109-01,LUAD,6.5972002378,7.10578753639519
4761,TCGA-50-8457-01,LUAD,1.5121111654,6.15418871253127
4762,TCGA-50-8459-01,LUAD,2.2383700331,6.20532138351241
4763,TCGA-50-8460-01,LUAD,0.7353074397,6.2860400066936
4764,TCGA-53-7624-01,LUAD,21.489528294,8.10935972623924
4765,TCGA-53-7626-01,LUAD,10.257592028,6.79741325494489
4766,TCGA-53-7813-01,LUAD,4.2972422386,7.21651297162159
4767,TCGA-53-A4EZ-01,LUAD,12.430789229,7.04577753101418
4768,TCGA-55-1592-01,LUAD,13.035671272,6.60584622907639
4769,TCGA-55-1594-01,LUAD,4.3902520186,7.46860944432605
4770,TCGA-55-1596-01,LUAD,4.8950029201,7.46580537227862
4771,TCGA-55-5899-01,LUAD,11.615101221,7.42380181233636
4772,TCGA-55-6543-01,LUAD,0.6326325612,6.56986773734216
4773,TCGA-55-6642-01,LUAD,3.248431731,6.69728194966433
4774,TCGA-55-6712-01,LUAD,3.3378463798,7.09003846176897
4775,TCGA-55-6968-01,LUAD,12.824528078,7.26448186631372
4776,TCGA-55-6970-01,LUAD,4.7705032377,7.18027682920081
4777,TCGA-55-6971-01,LUAD,2.3457361224,6.90846287774104
4778,TCGA-55-6972-01,LUAD,6.9459462821,8.45658340936682
4779,TCGA-55-6975-01,LUAD,2.1812999723,7.52248528253336
4780,TCGA-55-6978-01,LUAD,0.7445640717,7.83220780502314
4781,TCGA-55-6979-01,LUAD,3.5597279386,7.77392596983287
4782,TCGA-55-6980-01,LUAD,0.4254096969,6.73645208243655
4783,TCGA-55-6981-01,LUAD,1.3781096745,7.21822112076196
4784,TCGA-55-6982-01,LUAD,5.4754233562,6.83875529111107
4785,TCGA-55-6983-01,LUAD,2.9524990325,6.69516002737092
4786,TCGA-55-6984-01,LUAD,0.6031347197,6.59151276575431
4787,TCGA-55-6985-01,LUAD,12.295167065,7.16122326114521
4788,TCGA-55-6986-01,LUAD,0.530897252,7.13683487096086
4789,TCGA-55-6987-01,LUAD,5.5293151071,6.74910675166446
4790,TCGA-55-7227-01,LUAD,4.1759784171,7.02941164521204
4791,TCGA-55-7281-01,LUAD,12.022933968,6.87521225612994
4792,TCGA-55-7283-01,LUAD,5.7170033972,7.39957054372881
4793,TCGA-55-7284-01,LUAD,1.0827879842,6.49884442059366
4794,TCGA-55-7570-01,LUAD,9.9172704891,7.97672361852703
4795,TCGA-55-7573-01,LUAD,1.2841507959,6.87944678540434
4796,TCGA-55-7574-01,LUAD,6.5370529776,6.71119747257252
4797,TCGA-55-7576-01,LUAD,10.215911793,7.44368325763405
4798,TCGA-55-7724-01,LUAD,5.9068972605,6.79830417070995
4799,TCGA-55-7725-01,LUAD,3.6123639264,6.97977843184836
4800,TCGA-55-7726-01,LUAD,3.0941514662,7.72108308418862
4801,TCGA-55-7727-01,LUAD,6.6308238904,7.63772663181661
4802,TCGA-55-7728-01,LUAD,2.4707804904,5.4202411476761
4803,TCGA-55-7815-01,LUAD,3.6499097788,7.49447193370619
4804,TCGA-55-7816-01,LUAD,0.064994292,6.64272740584327
4805,TCGA-55-7903-01,LUAD,4.0813080705,7.17169986847304
4806,TCGA-55-7907-01,LUAD,32.334102322,7.1561022022672
4807,TCGA-55-7910-01,LUAD,8.7311011347,7.12233537910925
4808,TCGA-55-7911-01,LUAD,5.9115600588,7.49924362333133
4809,TCGA-55-7913-01,LUAD,8.8185377582,7.86541794026293
4810,TCGA-55-7914-01,LUAD,4.8540144404,7.02992409186484
4811,TCGA-55-7994-01,LUAD,40.814607605,7.21173681967196
4812,TCGA-55-7995-01,LUAD,17.156117652,6.56236576611347
4813,TCGA-55-8085-01,LUAD,6.6442965328,8.110390468872
4814,TCGA-55-8087-01,LUAD,0.7998452685,6.65688618152851
4815,TCGA-55-8089-01,LUAD,30.956936851,7.09243086370927
4816,TCGA-55-8090-01,LUAD,2.2557504945,7.44786076157212
4817,TCGA-55-8091-01,LUAD,0.7905292889,6.86787688443768
4818,TCGA-55-8092-01,LUAD,13.933019194,6.64324830016022
4819,TCGA-55-8094-01,LUAD,11.762493911,6.5647253296971
4820,TCGA-55-8096-01,LUAD,3.7052841495,7.37431030010736
4821,TCGA-55-8097-01,LUAD,2.7634638431,6.87222335190299
4822,TCGA-55-8203-01,LUAD,11.431726567,7.17776948170992
4823,TCGA-55-8204-01,LUAD,5.360577185,6.75797482509764
4824,TCGA-55-8205-01,LUAD,13.48427942,7.36101965373022
4825,TCGA-55-8206-01,LUAD,0.7269492128,6.40476404388594
4826,TCGA-55-8207-01,LUAD,8.0222854884,6.87899042477005
4827,TCGA-55-8208-01,LUAD,8.0413326831,6.71664481772149
4828,TCGA-55-8299-01,LUAD,4.5681312141,7.06869262003199
4829,TCGA-55-8301-01,LUAD,6.6791654994,7.07887071098145
4830,TCGA-55-8302-01,LUAD,16.729128099,7.1045769228995
4831,TCGA-55-8505-01,LUAD,0.7912227956,6.72422322453546
4832,TCGA-55-8506-01,LUAD,43.945203285,6.70035301794275
4833,TCGA-55-8507-01,LUAD,24.412508821,6.39051858931275
4834,TCGA-55-8508-01,LUAD,4.5010789115,6.23406123757941
4835,TCGA-55-8510-01,LUAD,7.3795359667,6.83456615264398
4836,TCGA-55-8511-01,LUAD,14.180804164,6.71385637198396
4837,TCGA-55-8512-01,LUAD,0.8864031729,5.82548564371887
4838,TCGA-55-8513-01,LUAD,0.1722420064,5.86628137621239
4839,TCGA-55-8514-01,LUAD,6.8825988463,6.2805333513548
4840,TCGA-55-8614-01,LUAD,5.6165765073,6.41561129299468
4841,TCGA-55-8615-01,LUAD,2.6707986384,6.99503861684442
4842,TCGA-55-8616-01,LUAD,12.039600514,6.70460624501521
4843,TCGA-55-8619-01,LUAD,0.5645243579,5.72319930179352
4844,TCGA-55-8620-01,LUAD,12.113125893,6.28267304364359
4845,TCGA-55-8621-01,LUAD,1.5508476416,6.19181729879918
4846,TCGA-55-A48X-01,LUAD,10.044405018,6.87806349789275
4847,TCGA-55-A48Y-01,LUAD,8.7253448625,7.46934636500231
4848,TCGA-55-A48Z-01,LUAD,1.2159970668,7.48810909547664
4849,TCGA-55-A490-01,LUAD,35.366710214,5.42232808403887
4850,TCGA-55-A491-01,LUAD,9.887864016,7.27179571083973
4851,TCGA-55-A492-01,LUAD,7.6137439622,6.73566747087029
4852,TCGA-55-A493-01,LUAD,6.7587665294,7.98035031810876
4853,TCGA-55-A494-01,LUAD,5.8159258881,7.56004923081328
4854,TCGA-55-A4DF-01,LUAD,18.66423072,7.06262024969838
4855,TCGA-55-A4DG-01,LUAD,18.424516825,6.68899817126792
4856,TCGA-55-A57B-01,LUAD,1.1180206165,7.10775841797108
4857,TCGA-62-8394-01,LUAD,3.0042581497,7.34365197342907
4858,TCGA-62-8395-01,LUAD,1.9438296479,7.15342179700393
4859,TCGA-62-8397-01,LUAD,0.7013371314,5.81401368361473
4860,TCGA-62-8398-01,LUAD,2.0834651776,7.00641980083935
4861,TCGA-62-8399-01,LUAD,12.893286147,6.66078264319829
4862,TCGA-62-8402-01,LUAD,1.0127358184,7.34182909327234
4863,TCGA-62-A46O-01,LUAD,23.870509134,7.64010125537874
4864,TCGA-62-A46P-01,LUAD,7.2570655385,7.12470208014874
4865,TCGA-62-A46R-01,LUAD,4.9852081975,7.13653147910167
4866,TCGA-62-A46S-01,LUAD,3.0842490783,7.15964128730143
4867,TCGA-62-A46V-01,LUAD,1.3886911317,7.18157585441514
4868,TCGA-62-A46Y-01,LUAD,0.9348190346,7.47419887109112
4869,TCGA-62-A470-01,LUAD,2.9167208428,7.10567343455808
4870,TCGA-62-A471-01,LUAD,2.5669979756,6.71859002082607
4871,TCGA-62-A472-01,LUAD,1.5943704592,8.22446237933236
4872,TCGA-64-1676-01,LUAD,14.712568455,7.77731046588167
4873,TCGA-64-1677-01,LUAD,5.7421325606,7.7589772792909
4874,TCGA-64-1679-01,LUAD,13.332088208,6.94823845501347
4875,TCGA-64-1680-01,LUAD,1.4145015916,7.35048441958526
4876,TCGA-64-1681-01,LUAD,1.9188135017,7.10291448087047
4877,TCGA-64-5774-01,LUAD,3.7433462404,7.24843027159753
4878,TCGA-64-5775-01,LUAD,12.779209956,7.24339655128476
4879,TCGA-64-5778-01,LUAD,12.805569024,7.7054362028132
4880,TCGA-64-5779-01,LUAD,9.4091854821,7.15661625412174
4881,TCGA-64-5781-01,LUAD,30.413130462,7.66255760735232
4882,TCGA-64-5815-01,LUAD,4.0170537732,6.8209385867857
4883,TCGA-67-3770-01,LUAD,5.0611714877,6.9444960248398
4884,TCGA-67-3771-01,LUAD,27.268765076,7.27868100496059
4885,TCGA-67-3772-01,LUAD,1.708242609,6.70424918323229
4886,TCGA-67-3773-01,LUAD,2.545258258,7.09294372698791
4887,TCGA-67-3774-01,LUAD,2.5421468888,6.20811611534834
4888,TCGA-67-4679-01,LUAD,7.5076775158,6.44441753462424
4889,TCGA-67-6215-01,LUAD,2.9592107876,6.92006461568568
4890,TCGA-67-6216-01,LUAD,0.9181073633,6.96451790730681
4891,TCGA-67-6217-01,LUAD,5.0633655949,7.40886596991005
4892,TCGA-69-7760-01,LUAD,1.7386347079,8.19384679365314
4893,TCGA-69-7761-01,LUAD,0.7503443754,6.76996399946466
4894,TCGA-69-7763-01,LUAD,1.737547824,5.96264526809203
4895,TCGA-69-7764-01,LUAD,2.2463174472,6.97879474437335
4896,TCGA-69-7765-01,LUAD,16.109369057,7.15093500985887
4897,TCGA-69-7973-01,LUAD,6.9796060808,7.29894461261999
4898,TCGA-69-7974-01,LUAD,13.591599556,7.1071552732302
4899,TCGA-69-7978-01,LUAD,15.346819691,6.35652038424714
4900,TCGA-69-7979-01,LUAD,38.519652629,7.36598804552225
4901,TCGA-69-7980-01,LUAD,21.199173044,7.05441555421834
4902,TCGA-69-8253-01,LUAD,3.5267892857,6.83694943862332
4903,TCGA-69-8254-01,LUAD,2.0943528372,6.32928202212626
4904,TCGA-69-8255-01,LUAD,7.6705722022,7.43929911424152
4905,TCGA-69-A59K-01,LUAD,12.329347286,7.37919669429827
4906,TCGA-71-6725-01,LUAD,1.2964849523,7.55871533207833
4907,TCGA-71-8520-01,LUAD,2.1969756318,7.4512505660014
4908,TCGA-73-4658-01,LUAD,8.7982765805,7.01637634636667
4909,TCGA-73-4659-01,LUAD,5.274050542,6.73498226527375
4910,TCGA-73-4662-01,LUAD,5.7459384864,6.71499069397625
4911,TCGA-73-4666-01,LUAD,9.4417916604,6.93292574388698
4912,TCGA-73-4668-01,LUAD,13.147077077,7.32507056387588
4913,TCGA-73-4670-01,LUAD,8.8511105237,7.5470847622344
4914,TCGA-73-4675-01,LUAD,1.7270612029,6.64305135195561
4915,TCGA-73-4676-01,LUAD,2.4663143604,7.79069953011188
4916,TCGA-73-4677-01,LUAD,6.2622832076,6.59311442298461
4917,TCGA-73-7498-01,LUAD,2.7445141339,6.89983979186979
4918,TCGA-73-7499-01,LUAD,1.7559025421,8.17636670565623
4919,TCGA-73-A9RS-01,LUAD,25.450539506,7.67147309558112
4920,TCGA-75-5122-01,LUAD,3.0410538354,7.00788736122517
4921,TCGA-75-5125-01,LUAD,4.5994421933,7.99970625731491
4922,TCGA-75-5126-01,LUAD,16.09627655,6.82544594609887
4923,TCGA-75-5146-01,LUAD,5.0906257894,6.42243336251189
4924,TCGA-75-5147-01,LUAD,1.1283170654,7.67149126860512
4925,TCGA-75-6203-01,LUAD,0.3067706742,5.82856823702918
4926,TCGA-75-6205-01,LUAD,1.2910223505,7.48243025532933
4927,TCGA-75-6206-01,LUAD,2.4264584221,6.94146747694873
4928,TCGA-75-6207-01,LUAD,1.6777654409,7.79666191699864
4929,TCGA-75-6211-01,LUAD,9.8626676587,6.35066010280163
4930,TCGA-75-6212-01,LUAD,0.4816434107,6.46500177553832
4931,TCGA-75-6214-01,LUAD,17.83761,7.13049258020213
4932,TCGA-75-7025-01,LUAD,0.7525434312,6.83063245621303
4933,TCGA-75-7027-01,LUAD,5.5942847892,7.68421444446864
4934,TCGA-75-7030-01,LUAD,0.354932095,6.16511202371395
4935,TCGA-75-7031-01,LUAD,5.2063124053,7.65597797283813
4936,TCGA-78-7145-01,LUAD,4.9882740792,7.92191176048986
4937,TCGA-78-7146-01,LUAD,9.3148336918,8.01742983245149
4938,TCGA-78-7147-01,LUAD,8.5417096529,7.54387726740487
